,city,food_type,latitude,longitude,name,rank,rating,review_count
0,"San Francisco, CA",ramen,37.7852337,-122.4315788,marufuku-ramen-san-francisco,0,4.5,623
1,"San Francisco, CA",ramen,37.7866908459856,-122.414326295257,mensho-tokyo-san-francisco-2,1,4.0,1153
2,"San Francisco, CA",ramen,37.763879,-122.47413,izakaya-sozai-san-francisco,2,4.0,1842
3,"San Francisco, CA",ramen,37.7861574638014,-122.430057115853,hinodeya-ramen-bar-san-francisco,3,4.0,428
4,"San Francisco, CA",ramen,37.78726,-122.41037,katana-ya-san-francisco,4,3.5,3870
