,city,food_type,latitude,longitude,name,rank,rating,review_count
0,"Vancouver, British Columbia",ramen,49.290236,-123.133811,hokkaido-ramen-santouka-vancouver,0,4.0,793
1,"Vancouver, British Columbia",ramen,49.2905691,-123.1333951,marutama-ramen-vancouver,1,4.0,376
2,"Vancouver, British Columbia",ramen,49.2874959131639,-123.128934167326,ramen-danbo-vancouver,2,4.0,178
3,"Vancouver, British Columbia",ramen,49.263127,-123.1168917,hokkaido-ramen-santouka-vancouver-5,3,4.0,91
4,"Vancouver, British Columbia",ramen,49.2803833,-123.1185586,yah-yah-ya-ramen-vancouver,4,4.0,70
